,Date,X,USDHashprice,BTCHashprice,CoinPrice,StandardizedCloseUSDBTC,StandardizedCloseHashBTC,StandardizedClosePriceBTC,Close,StandardizedCloseMSTR,MarketCap,StandardizedMarketCap,BTCHoldings,StandardizedBitcoinHoldings
637,9/1/22,920,82.39,0.00412585,19969.21846,-0.528197214,-0.157116856,-0.823531748,22.09,-0.588512039,2102614560,-0.473025318,129699,-0.10669786
638,9/2/22,921,83.04,0.00413347,20089.65833,-0.521724411,-0.15499269,-0.818323106,21.81,-0.591873762,2075963040,-0.474615103,129699,-0.10669786
639,9/6/22,925,80.76,0.00412025,19600.75238,-0.544429012,-0.158677922,-0.839466739,20.43,-0.608442253,1944609120,-0.48245047,129699,-0.10669786
640,9/7/22,926,78.05,0.00412847,18905.30875,-0.57141562,-0.156386499,-0.869542472,21.86,-0.591273454,2080722240,-0.474331213,129699,-0.10669786
641,9/8/22,927,79.56,0.00413116,19258.51335,-0.556378802,-0.15563663,-0.854267493,23.45,-0.572183671,2232064800,-0.465303507,129699,-0.10669786
642,9/9/22,928,85.76,0.00413622,20733.9068,-0.494638221,-0.154226095,-0.790461401,26.2,-0.539166751,2493820800,-0.449689552,129699,-0.10669786
643,9/12/22,931,90.85,0.00410516,22130.68431,-0.443951196,-0.162884439,-0.7300552,26.3,-0.537966135,2503339200,-0.449121771,129699,-0.10669786
644,9/13/22,932,88.14,0.00409206,21539.27362,-0.470937805,-0.16653622,-0.755631838,23.13,-0.57602564,2201605920,-0.467120404,129699,-0.10669786
645,9/14/22,933,81.02,0.00400623,20223.5019,-0.541839891,-0.190462354,-0.812534796,22.6,-0.582388901,2151158400,-0.470129639,129699,-0.10669786
646,9/15/22,934,79.94,0.00399966,19986.69887,-0.552594701,-0.19229382,-0.822775776,21.69,-0.5933145,2064540960,-0.475296439,129699,-0.10669786
647,9/16/22,935,78.82,0.00400004,19704.80295,-0.563747839,-0.19218789,-0.834966881,20.63,-0.606041022,1963645920,-0.48131491,129699,-0.10669786
648,9/19/22,938,75.59,0.00397682,19007.64933,-0.595912689,-0.198660742,-0.865116566,20.62,-0.606161084,1962694080,-0.481371688,130000,-0.103557456
649,9/20/22,939,76.43,0.00398478,19180.48173,-0.587547836,-0.196441797,-0.857642113,19.66,-0.61768699,1871317440,-0.486822378,130000,-0.103557456
650,9/21/22,940,75.74,0.00398487,19006.89357,-0.594418966,-0.196416709,-0.86514925,19.59,-0.618527421,1864654560,-0.487219824,130000,-0.103557456
651,9/22/22,941,75.66,0.00398638,18979.62563,-0.595215618,-0.195995778,-0.866328503,19.23,-0.622849636,1830388320,-0.489263833,130000,-0.103557456
652,9/23/22,942,76.09,0.00399291,19056.27725,-0.59093361,-0.194175463,-0.863013563,19.15,-0.623810128,1822773600,-0.489718057,130000,-0.103557456
653,9/26/22,945,75.62,0.00397654,19016.53196,-0.595613945,-0.198738795,-0.864732421,20.02,-0.613364775,1905583680,-0.484778369,130000,-0.103557456
654,9/27/22,946,78.85,0.00399526,19735.88703,-0.563449094,-0.193520372,-0.833622594,20.61,-0.606281145,1961742240,-0.481428466,130000,-0.103557456
655,9/28/22,947,77.81,0.00406912,19122.07062,-0.573805578,-0.172931018,-0.860168208,22.05,-0.588992285,2098807200,-0.47325243,130000,-0.103557456
656,9/29/22,948,78.92,0.00406889,19395.9532,-0.562752023,-0.172995134,-0.848323655,21.18,-0.599437638,2015997120,-0.478192118,130000,-0.103557456
657,9/30/22,949,79.55,0.00407419,19525.35351,-0.556478383,-0.171517695,-0.842727501,21.23,-0.59883733,2020756320,-0.477908228,130000,-0.103557456
658,10/3/22,952,78.22,0.00404932,19316.82357,-0.569722733,-0.178450504,-0.85174576,22.45,-0.584189824,2136880800,-0.47098131,130000,-0.103557456
659,10/4/22,953,80.82,0.00405279,19941.81786,-0.543831522,-0.1774832,-0.824716738,24.87,-0.555134934,2367226080,-0.457241028,130000,-0.103557456
660,10/5/22,954,81.37,0.00404302,20126.04439,-0.538354535,-0.180206704,-0.816749524,24.22,-0.562938933,2305356480,-0.4609316,130000,-0.103557456
661,10/6/22,955,81.6,0.00404922,20152.02928,-0.536064159,-0.17847838,-0.81562576,24.17,-0.563539241,2300597280,-0.46121549,130000,-0.103557456
662,10/7/22,956,80.09,0.00405148,19768.08475,-0.551100978,-0.177848378,-0.832230144,22.03,-0.589232408,2096903520,-0.473365987,130000,-0.103557456
663,10/10/22,959,72.99,0.00377559,19332.0779,-0.6218039,-0.254756,-0.851086059,22.07,-0.588752162,2100710880,-0.473138874,130000,-0.103557456
664,10/11/22,960,67.87,0.00355971,19066.15988,-0.67278967,-0.314935119,-0.86258617,21.64,-0.593914808,2059781760,-0.475580329,130000,-0.103557456
665,10/12/22,961,68.15,0.00356484,19117.26754,-0.670001386,-0.31350507,-0.860375926,21.84,-0.591513577,2078818560,-0.474444769,130000,-0.103557456
666,10/13/22,962,68.12,0.00357964,19029.84658,-0.670300131,-0.309379394,-0.864156606,22.05,-0.588992285,2098807200,-0.47325243,130000,-0.103557456
667,10/14/22,963,69.99,0.00358632,19515.82681,-0.651678375,-0.307517265,-0.843139501,20.93,-0.602439176,1992201120,-0.479611569,130000,-0.103557456
668,10/17/22,966,69.24,0.00356929,19398.81601,-0.659146994,-0.31226458,-0.848199847,22.11,-0.588271916,2104518240,-0.472911762,130000,-0.103557456
669,10/18/22,967,69.9,0.0035891,19475.63456,-0.652574609,-0.306742307,-0.844877688,23.5,-0.571583363,2236824000,-0.465019617,130000,-0.103557456
670,10/19/22,968,69.11,0.00359692,19213.66058,-0.660441554,-0.304562389,-0.856207233,22.61,-0.582268839,2152110240,-0.470072861,130000,-0.103557456
671,10/20/22,969,68.56,0.00358556,19121.14147,-0.665918541,-0.307729124,-0.860208391,22.1,-0.588391977,2103566400,-0.47296854,130000,-0.103557456
672,10/21/22,970,68.19,0.00357644,19066.44596,-0.66960306,-0.310271432,-0.862573798,23.26,-0.57446484,2213979840,-0.46638229,130000,-0.103557456
673,10/24/22,973,66.79,0.00345083,19354.76393,-0.683544481,-0.345286715,-0.85010496,23.76,-0.568461764,2261571840,-0.463543389,130000,-0.103557456
674,10/25/22,974,67.89,0.00346392,19599.18243,-0.672590507,-0.341637722,-0.839534634,26.87,-0.531122628,2557594080,-0.445885424,130000,-0.103557456
675,10/26/22,975,71.94,0.0035015,20545.48051,-0.632259967,-0.331161849,-0.798610241,27.27,-0.526320167,2595667680,-0.443614303,130000,-0.103557456
676,10/27/22,976,71.89,0.0034853,20626.63185,-0.632757874,-0.335677792,-0.795100703,27.06,-0.528841459,2575679040,-0.444806642,130000,-0.103557456
677,10/28/22,977,70.96,0.00347991,20391.33196,-0.642018962,-0.337180319,-0.805276677,28,-0.517555675,2665152000,-0.439469508,130000,-0.103557456
678,10/31/22,980,71.04,0.00346369,20509.91861,-0.641222309,-0.341701837,-0.80014818,26.75,-0.532563366,2546172000,-0.44656676,130000,-0.103557456
679,11/1/22,981,71.04,0.00346497,20502.34201,-0.641222309,-0.341345022,-0.800475844,25.72,-0.544929704,2448132480,-0.452414897,130000,-0.103557456
680,11/2/22,982,70.85,0.00347149,20409.10387,-0.643114359,-0.339527494,-0.804508099,24.82,-0.555735241,2362466880,-0.457524918,130000,-0.103557456
681,11/3/22,983,70.6,0.0034856,20254.76245,-0.645603898,-0.335594164,-0.811182876,24.84,-0.555495118,2364370560,-0.457411362,130000,-0.103557456
682,11/4/22,984,72.08,0.003481,20706.69348,-0.630865824,-0.336876468,-0.791638291,27.71,-0.52103746,2637548640,-0.44111607,130000,-0.103557456
683,11/7/22,987,72.12,0.00347213,20771.11168,-0.630467498,-0.339349086,-0.788852408,26.66,-0.53364392,2537605440,-0.447077763,130000,-0.103557456
684,11/8/22,988,68.3,0.0034919,19559.55211,-0.668507662,-0.333837964,-0.84124852,21.18,-0.599437638,2015997120,-0.478192118,130000,-0.103557456
685,11/9/22,989,61.22,0.00349843,17499.27825,-0.739011422,-0.332017648,-0.930348836,17.04,-0.649143111,1621935360,-0.501698219,130000,-0.103557456
686,11/10/22,990,59.45,0.00351484,16913.99893,-0.756637362,-0.327443166,-0.955660312,17.5,-0.643620281,1665720000,-0.49908643,130000,-0.103557456
687,11/11/22,991,60,0.00351533,17068.09887,-0.751160375,-0.327306572,-0.948995977,17.52,-0.643380157,1667623680,-0.498972874,130000,-0.103557456
688,11/14/22,994,57.5,0.00349791,16438.38749,-0.77605577,-0.332162605,-0.976228999,16.59,-0.65454588,1579102560,-0.50425323,130000,-0.103557456
689,11/15/22,995,59.53,0.00354074,16812.86963,-0.755840709,-0.320223232,-0.960033833,17.15,-0.647822434,1632405600,-0.501073661,130000,-0.103557456
690,11/16/22,996,59.2,0.00354871,16682.11829,-0.759126901,-0.3180015,-0.965688414,16.94,-0.650343726,1612416960,-0.502265999,130000,-0.103557456
691,11/17/22,997,58.92,0.00355023,16596.10786,-0.761915186,-0.317577782,-0.969408093,17.39,-0.644940957,1655249760,-0.499710989,130000,-0.103557456
692,11/18/22,998,59.83,0.00357743,16724.29649,-0.752853262,-0.309995458,-0.963864341,17.01,-0.649503295,1619079840,-0.501868553,130000,-0.103557456
693,11/21/22,1001,55.86,0.00348737,16017.80138,-0.792387149,-0.335100755,-0.994418016,15.72,-0.664991233,1496292480,-0.509192918,130000,-0.103557456
694,11/22/22,1002,55.92,0.00351039,15929.85395,-0.79178966,-0.328683656,-0.998221463,16.71,-0.653105141,1590524640,-0.503571894,130000,-0.103557456
695,11/23/22,1003,57.88,0.00351733,16455.66381,-0.77227167,-0.326749048,-0.975481853,17.64,-0.641939419,1679045760,-0.498291538,130000,-0.103557456
696,11/25/22,1005,57.87,0.00351054,16484.64339,-0.772371252,-0.328641842,-0.974228578,18.3,-0.634015358,1741867200,-0.494544189,130000,-0.103557456
697,11/28/22,1008,56.4,0.0034805,16204.56831,-0.787009744,-0.337015849,-0.986340938,17.67,-0.641579235,1681901280,-0.498121204,130000,-0.103557456
698,11/29/22,1009,57.38,0.00349714,16407.69314,-0.777250749,-0.332377251,-0.977556432,18.2,-0.635215973,1732348800,-0.495111969,130000,-0.103557456
699,11/30/22,1010,59.05,0.0034938,16901.36814,-0.760620625,-0.333308316,-0.956206553,19.81,-0.615886067,1885595040,-0.485970707,130000,-0.103557456
700,12/1/22,1011,59.84,0.00350813,17057.52067,-0.75275368,-0.329313658,-0.949453451,19.9,-0.614805514,1894161600,-0.485459705,130000,-0.103557456
701,12/2/22,1012,59.7,0.00351899,16965.0951,-0.754147822,-0.326286304,-0.953450564,20.69,-0.605320653,1969356960,-0.480974241,130000,-0.103557456
702,12/5/22,1015,59.67,0.00347474,17172.50787,-0.754446567,-0.338621518,-0.944480619,19.57,-0.618767544,1862750880,-0.48733338,130000,-0.103557456
703,12/6/22,1016,63.45,0.00373275,16998.19168,-0.716804729,-0.266698159,-0.952019242,19.55,-0.619007667,1860847200,-0.487446936,130000,-0.103557456
704,12/7/22,1017,63.42,0.0037568,16881.38842,-0.717103474,-0.259993936,-0.957070613,19.35,-0.621408898,1841810400,-0.488582496,130000,-0.103557456
705,12/8/22,1018,63.09,0.00372564,16934.00329,-0.720389666,-0.268680157,-0.954795187,20.26,-0.610483299,1928427840,-0.483415696,130000,-0.103557456
706,12/9/22,1019,64.01,0.00372445,17186.43021,-0.711228161,-0.269011883,-0.943878522,20.33,-0.609642868,1935090720,-0.48301825,130000,-0.103557456
707,12/12/22,1022,63.05,0.00370878,17000.19953,-0.720787992,-0.273380082,-0.951932409,19.62,-0.618167236,1867510080,-0.48704949,130000,-0.103557456
708,12/13/22,1023,65.1,0.00372655,17469.24099,-0.700373768,-0.268426483,-0.931647852,20.18,-0.611443791,1920813120,-0.48386992,130000,-0.103557456
709,12/14/22,1024,66.44,0.0037178,17870.7838,-0.687029836,-0.27086565,-0.914282398,20.27,-0.610363237,1929379680,-0.483358918,130000,-0.103557456
710,12/15/22,1025,65.95,0.00375099,17582.02501,-0.691909334,-0.261613542,-0.9267703,18.8,-0.628012282,1789459200,-0.491705287,130000,-0.103557456
711,12/16/22,1026,63.93,0.00373957,17095.54842,-0.712024813,-0.264797003,-0.947808871,17.38,-0.645061019,1654297920,-0.499767767,130000,-0.103557456
712,12/19/22,1029,61.46,0.00368455,16680.46301,-0.736621464,-0.280134483,-0.96576,17.02,-0.649383234,1620031680,-0.501811775,130000,-0.103557456
713,12/20/22,1030,60.96,0.0036306,16790.61312,-0.741600543,-0.295173688,-0.960996357,16.89,-0.650944034,1607657760,-0.50254989,132395,-0.078569851
714,12/21/22,1031,61.05,0.00362801,16827.40676,-0.740704309,-0.295895681,-0.959405148,16.88,-0.651064095,1606705920,-0.502606668,131690,-0.085925284
715,12/22/22,1032,60.79,0.00362311,16778.40308,-0.74329343,-0.297261614,-0.961524402,16.62,-0.654185695,1581958080,-0.504082896,131690,-0.085925284
716,12/23/22,1033,60.97,0.00362365,16825.57642,-0.741500961,-0.297111083,-0.959484305,16.27,-0.658387849,1548643680,-0.506070127,132500,-0.077474361
717,12/27/22,1037,61.26,0.00364683,16798.15072,-0.738613095,-0.290649382,-0.960670379,14.77,-0.676397078,1405867680,-0.51458683,132500,-0.077474361
718,12/28/22,1038,60.62,0.00364531,16629.58706,-0.744986317,-0.2910731,-0.967960224,13.81,-0.687922985,1314491040,-0.52003752,132500,-0.077474361
719,12/29/22,1039,60.27,0.00363423,16583.98065,-0.748471672,-0.294161782,-0.969932556,13.66,-0.689723908,1300213440,-0.520889191,132500,-0.077474361
720,12/30/22,1040,60.16,0.00363701,16541.05983,-0.749567069,-0.293386824,-0.971788746,14.16,-0.683720831,1347805440,-0.518050289,132500,-0.077474361
721,1/3/23,1044,61.77,0.00370256,16683.05173,-0.733534435,-0.275113981,-0.965648046,14.5,-0.679638739,1418303000,-0.513845053,132500,-0.077474361
722,1/4/23,1045,62.96,0.00374257,16822.66464,-0.721684227,-0.263960718,-0.95961023,16.51,-0.655506372,1614909140,-0.502117339,132500,-0.077474361
723,1/5/23,1046,63.02,0.00374544,16825.7935,-0.721086737,-0.263160671,-0.959474917,15.66,-0.665711602,1531767240,-0.50707682,132500,-0.077474361
724,1/6/23,1047,62.92,0.00374006,16823.25952,-0.722082553,-0.26466041,-0.959584503,16.05,-0.661029202,1569914700,-0.504801293,132500,-0.077474361
725,1/9/23,1050,64.12,0.00372036,17234.89125,-0.710132763,-0.270152019,-0.941782736,17.5,-0.643620281,1711745000,-0.496341002,132500,-0.077474361
726,1/10/23,1051,64.47,0.00372954,17286.31413,-0.706647408,-0.267592985,-0.939558859,19,-0.625611051,1858466000,-0.487588976,132500,-0.077474361
727,1/11/23,1052,65.08,0.00372827,17455.81731,-0.700572931,-0.267947013,-0.932228384,19.48,-0.619848098,1905416720,-0.484788328,132500,-0.077474361
728,1/12/23,1053,68.7,0.00374545,18342.25527,-0.664524399,-0.263157883,-0.893892751,21.02,-0.601358622,2056050280,-0.475802915,132500,-0.077474361
729,1/13/23,1054,71.6,0.00375379,19074.05582,-0.63564574,-0.260833009,-0.862244696,21.7,-0.593194438,2122563800,-0.47183533,132500,-0.077474361
730,1/17/23,1058,71.75,0.00338515,21195.51571,-0.634152017,-0.363595797,-0.770498279,23.59,-0.57050281,2307432260,-0.460807778,132500,-0.077474361
731,1/18/23,1059,71.77,0.00339826,21119.63181,-0.633952853,-0.359941228,-0.773780017,22.12,-0.588151854,2163645680,-0.469384763,132500,-0.077474361
732,1/19/23,1060,70.98,0.00340435,20849.79512,-0.641819798,-0.358243568,-0.785449599,22.15,-0.58779167,2166580100,-0.469209722,132500,-0.077474361
733,1/20/23,1061,72.66,0.00341015,21306.98063,-0.625090093,-0.356626749,-0.765677774,24,-0.565580287,2347536000,-0.458415557,132500,-0.077474361
734,1/23/23,1064,77.51,0.00339476,22832.24735,-0.576793026,-0.360916895,-0.699714822,25.02,-0.553334011,2447306280,-0.45246418,132500,-0.077474361
735,1/24/23,1065,78.11,0.00340133,22964.54622,-0.570818131,-0.359085429,-0.693993315,24.75,-0.556575672,2420896500,-0.454039545,132500,-0.077474361
736,1/25/23,1066,77.17,0.00339854,22706.80939,-0.580178799,-0.359863175,-0.705139616,24.58,-0.558616718,2404268120,-0.455031441,132500,-0.077474361
737,1/26/23,1067,78.04,0.00338282,23069.51005,-0.571515202,-0.364245312,-0.689453962,24.53,-0.559217026,2399377420,-0.455323175,132500,-0.077474361
738,1/27/23,1068,77.91,0.00338736,23000.21255,-0.572809762,-0.362979733,-0.692450859,25.84,-0.543488966,2527513760,-0.447679739,132500,-0.077474361
739,1/30/23,1071,75.08,0.00322556,23276.57833,-0.60099135,-0.408083409,-0.680498915,24.57,-0.55873678,2403289980,-0.455089788,132500,-0.077474361
740,1/31/23,1072,74.71,0.00325338,22963.80995,-0.604675868,-0.400328253,-0.694025157,25.17,-0.551533088,2461978380,-0.451588977,132500,-0.077474361
741,2/1/23,1073,75.93,0.00327726,23168.74462,-0.592526916,-0.393671418,-0.685162381,26.79,-0.53208312,2620437060,-0.44213679,132500,-0.077474361
742,2/2/23,1074,77.92,0.00327148,23817.96618,-0.572710181,-0.395282662,-0.657085606,29.21,-0.50302823,2857146940,-0.428016855,132500,-0.077474361
743,2/3/23,1075,76.86,0.00327376,23477.59152,-0.583265828,-0.394647085,-0.671805732,28.48,-0.511792722,2785742720,-0.432276174,132500,-0.077474361
744,2/6/23,1078,74.53,0.0032533,22909.0462,-0.606468337,-0.400350554,-0.696393515,28.21,-0.515034383,2759332940,-0.433851539,132500,-0.077474361
745,2/7/23,1079,75.18,0.00327064,22986.32684,-0.599995534,-0.395516822,-0.693051372,28.39,-0.512873276,2776939460,-0.432801296,132500,-0.077474361
746,2/8/23,1080,75.44,0.00326614,23097.60145,-0.597406413,-0.396771251,-0.688239098,27.6,-0.522358136,2699666400,-0.437410696,132500,-0.077474361
747,2/9/23,1081,73.55,0.00326388,22534.52946,-0.616227332,-0.397401253,-0.712590177,24.9,-0.554774749,2435568600,-0.453164342,132500,-0.077474361
748,2/10/23,1082,71.15,0.00326743,21775.52388,-0.640126911,-0.396411648,-0.745414763,24.34,-0.561498195,2380792760,-0.456431765,132500,-0.077474361
749,2/13/23,1085,71.11,0.00327776,21694.69394,-0.640525238,-0.393532037,-0.748910402,24.93,-0.554414565,2438503020,-0.452989302,132500,-0.077474361
750,2/14/23,1086,72.12,0.00329157,21910.51687,-0.630467498,-0.389682336,-0.739576744,27.11,-0.528241151,2651737540,-0.440269691,132500,-0.077474361
751,2/15/23,1087,75.27,0.00331531,22703.75923,-0.5990993,-0.383064528,-0.705271526,29.84,-0.495464354,2918769760,-0.424341004,132500,-0.077474361
752,2/16/23,1088,81.34,0.00330468,24613.57832,-0.53865328,-0.386027767,-0.622677902,28.4,-0.512753214,2777917600,-0.432742949,132500,-0.077474361
753,2/17/23,1089,79.27,0.0033006,24016.84542,-0.559266667,-0.387165116,-0.648484709,29.41,-0.500627,2876709740,-0.426849918,132500,-0.077474361
754,2/21/23,1093,80.74,0.00326965,24693.77456,-0.544628175,-0.395792796,-0.619209669,26.99,-0.52968189,2639999860,-0.440969853,132500,-0.077474361
755,2/22/23,1094,78.56,0.00327086,24018.14813,-0.56633696,-0.395455495,-0.648428371,26.86,-0.53124269,2627284040,-0.441728362,132500,-0.077474361
756,2/23/23,1095,78.93,0.00327093,24130.7518,-0.562652441,-0.395435981,-0.643558619,26.58,-0.534604412,2599896120,-0.443362073,132500,-0.077474361
757,2/24/23,1096,77.35,0.00327317,23631.5254,-0.578386331,-0.394811555,-0.665148579,25.58,-0.546610565,2502082120,-0.449196757,132500,-0.077474361
758,2/27/23,1099,69.65,0.00297007,23450.62574,-0.655064149,-0.479304287,-0.672971916,25.87,-0.543128781,2530448180,-0.447504699,132500,-0.077474361
759,2/28/23,1100,70.16,0.00300156,23374.51192,-0.649985488,-0.470526075,-0.676263598,26.23,-0.538806566,2565661220,-0.445404213,132500,-0.077474361
760,3/1/23,1101,70.91,0.00300493,23597.88747,-0.642516869,-0.469586647,-0.666603313,25.79,-0.544089273,2522623060,-0.447971474,132500,-0.077474361
761,3/2/23,1102,69.98,0.00298676,23430.07138,-0.651777957,-0.474651751,-0.673860827,25.29,-0.55009235,2473716060,-0.450888815,132500,-0.077474361
762,3/3/23,1103,67.34,0.00300377,22418.49409,-0.678067494,-0.469910011,-0.717608339,24.69,-0.557296041,2415027660,-0.454389626,132500,-0.077474361
763,3/6/23,1106,66.83,0.00298132,22416.24515,-0.683146155,-0.476168216,-0.717705599,23.75,-0.568581825,2323082500,-0.459874228,132500,-0.077474361
764,3/7/23,1107,67.03,0.00300192,22329.04275,-0.681154523,-0.470425721,-0.721476826,23.14,-0.575905578,2263415960,-0.463433386,132500,-0.077474361
765,3/8/23,1108,66.05,0.00299529,22051.28719,-0.690913518,-0.472273912,-0.733488874,23.27,-0.574344778,2276131780,-0.462674877,132500,-0.077474361
766,3/9/23,1109,65.18,0.0030444,21409.8016,-0.699577116,-0.458583915,-0.761231093,21.08,-0.600638253,2061919120,-0.475452834,132500,-0.077474361
767,3/10/23,1110,61.43,0.00307567,19972.88396,-0.736920209,-0.44986703,-0.823373228,19.2,-0.623209821,1878028800,-0.48642204,132500,-0.077474361
768,3/13/23,1113,68.25,0.00295613,23087.61793,-0.66900557,-0.483190228,-0.688670853,22.32,-0.585750624,2183208480,-0.468217826,132500,-0.077474361
769,3/14/23,1114,74.15,0.00297919,24889.31555,-0.610252437,-0.476761979,-0.610753141,22.95,-0.578186747,2244831300,-0.464541975,132500,-0.077474361
770,3/15/23,1115,74.21,0.00300546,24691.72772,-0.609654948,-0.469438904,-0.619298188,22.76,-0.580467916,2226246640,-0.465650565,132500,-0.077474361
771,3/16/23,1116,74,0.00299401,24716.01631,-0.611746161,-0.472630727,-0.618247784,24.11,-0.56425961,2358295540,-0.457773742,132500,-0.077474361
772,3/17/23,1117,79.28,0.00300906,26347.09843,-0.559167086,-0.468435361,-0.547708651,26.77,-0.532323243,2618480780,-0.442253483,132500,-0.077474361
773,3/20/23,1120,83.11,0.00297523,27933.97485,-0.52102734,-0.477865876,-0.479081274,26.4,-0.53676552,2582289600,-0.444412316,132500,-0.077474361
774,3/21/23,1121,83.45,0.00297861,28016.42377,-0.517641566,-0.476923661,-0.47551562,27.34,-0.525479736,2674234760,-0.438927714,132500,-0.077474361
775,3/22/23,1122,83.73,0.00297995,28097.78688,-0.514853282,-0.47655012,-0.471996924,24.69,-0.557296041,2415027660,-0.454389626,138955,-0.010127812
776,3/23/23,1123,82.85,0.00297669,27832.92852,-0.523616461,-0.477458883,-0.483451208,26.33,-0.537605951,2575442620,-0.444820744,138955,-0.010127812
777,3/24/23,1124,78.09,0.00278983,27990.95285,-0.571017294,-0.529548333,-0.476617156,25.67,-0.545530012,2510885380,-0.448671636,138955,-0.010127812
778,3/27/23,1127,75.76,0.00274862,27562.92248,-0.594219802,-0.541036111,-0.495128114,23.9,-0.566780902,2337754600,-0.458999026,138955,-0.010127812
779,3/28/23,1128,74.73,0.00276334,27043.36057,-0.604476705,-0.536932735,-0.51759752,24.83,-0.55561518,2428721620,-0.45357277,138955,-0.010127812
780,3/29/23,1129,77.8,0.002769,28096.78584,-0.57390516,-0.535354943,-0.472040215,28.4,-0.512753214,2777917600,-0.432742949,138955,-0.010127812
781,3/30/23,1130,78.44,0.00276317,28387.68516,-0.567531939,-0.536980125,-0.459459741,27.92,-0.518516168,2730966880,-0.435543597,138955,-0.010127812
782,3/31/23,1131,77.85,0.00275939,28212.75717,-0.573407252,-0.538033845,-0.467024823,29.23,-0.502788107,2859103220,-0.427900161,138955,-0.010127812
783,4/3/23,1134,77.2,0.00275769,27994.44463,-0.579880055,-0.53850774,-0.476466148,29.74,-0.496664969,2908988360,-0.424924473,138955,-0.010127812
784,4/4/23,1135,78.04,0.00277888,28083.25656,-0.571515202,-0.532600775,-0.472625313,29.9,-0.494743985,2924638600,-0.423990923,140000,0.000774921
785,4/5/23,1136,78.76,0.00277708,28360.72421,-0.564345328,-0.533102547,-0.460625717,29.08,-0.50458903,2844431120,-0.428775364,140000,0.000774921
786,4/6/23,1137,77.2,0.00275505,28021.27003,-0.579880055,-0.539243672,-0.475306035,29.01,-0.505429461,2837584140,-0.429183792,140000,0.000774921
787,4/10/23,1141,76.82,0.00268395,28621.9937,-0.583664155,-0.559063643,-0.449326639,31.28,-0.478175494,3059621920,-0.41593906,140000,0.000774921
788,4/11/23,1142,81.53,0.00270629,30126.11361,-0.53676123,-0.552836102,-0.38427822,33.24,-0.454643434,3251337360,-0.404503079,140000,0.000774921
789,4/12/23,1143,81.06,0.00270009,30021.22151,-0.541441564,-0.554564426,-0.388814471,32.28,-0.466169341,3157435920,-0.410104376,140000,0.000774921
790,4/13/23,1144,81.57,0.00269744,30239.78291,-0.536362904,-0.555303145,-0.379362383,34.07,-0.444678327,3332522980,-0.399660292,140000,0.000774921
791,4/14/23,1145,82.62,0.00269902,30611.1107,-0.525906838,-0.554862701,-0.363303633,33.38,-0.452962573,3265031320,-0.403686224,140000,0.000774921
792,4/17/23,1148,79.56,0.00267744,29714.9516,-0.556378802,-0.560878383,-0.402059674,31.3,-0.477935371,3061578200,-0.415822366,140000,0.000774921
793,4/18/23,1149,80.3,0.00268008,29961.79219,-0.549009764,-0.560142451,-0.391384601,32.99,-0.457644973,3226883860,-0.40596175,140000,0.000774921
794,4/19/23,1150,79.31,0.00268124,29579.5975,-0.558868341,-0.559819088,-0.40791331,31.47,-0.475894325,3078206580,-0.41483047,140000,0.000774921
795,4/20/23,1151,76.31,0.0026613,28673.95634,-0.588742815,-0.5653776,-0.44707942,29.47,-0.499906631,2882578580,-0.426499837,140000,0.000774921
796,4/21/23,1152,74.17,0.00265328,27954.07948,-0.610053274,-0.56761327,-0.478211813,29.1,-0.504348907,2846387400,-0.42865867,140000,0.000774921
797,4/24/23,1155,72.23,0.00262638,27501.73242,-0.629372101,-0.575111966,-0.49777439,28.53,-0.511192414,2790633420,-0.43198444,140000,0.000774921
798,4/25/23,1156,73.16,0.00265686,27536.26461,-0.620111014,-0.566615303,-0.496280982,29.09,-0.504468969,2845409260,-0.428717017,140000,0.000774921
799,4/26/23,1157,76.96,0.00266845,28840.71277,-0.582270013,-0.563384452,-0.439867733,29.95,-0.494143677,2929529300,-0.423699189,140000,0.000774921
800,4/27/23,1158,78.73,0.00269979,29161.52738,-0.564644073,-0.554648054,-0.425993518,31.86,-0.471211925,3116354040,-0.412554943,140000,0.000774921
801,4/28/23,1159,79.53,0.0027099,29347.94642,-0.556677546,-0.551829771,-0.417931485,32.84,-0.459445895,3212211760,-0.406836953,140000,0.000774921
802,5/1/23,1162,77.4,0.00272156,28439.57142,-0.577888423,-0.548579408,-0.457215825,30.75,-0.484538755,3007780500,-0.419031442,140000,0.000774921
803,5/2/23,1163,79.47,0.00280928,28288.38706,-0.557275036,-0.524126414,-0.46375407,32.8,-0.459926142,3208299200,-0.40707034,140000,0.000774921
804,5/3/23,1164,84.98,0.00297387,28575.55979,-0.502405584,-0.478244992,-0.451334759,30.43,-0.488380724,2976480020,-0.420898541,140000,0.000774921
805,5/4/23,1165,83.88,0.00289181,29006.05503,-0.513359558,-0.501120194,-0.432717204,31.22,-0.478895863,3053753080,-0.416289141,140000,0.000774921
806,5/5/23,1166,88.33,0.0030143,29303.65259,-0.469045755,-0.466974648,-0.419847053,32.67,-0.461486941,3195583380,-0.407828849,140000,0.000774921
807,5/8/23,1169,121.64,0.00433223,28077.9183,-0.137339507,-0.099585974,-0.472856176,29.47,-0.499906631,2882578580,-0.426499837,140000,0.000774921
808,5/9/23,1170,115.98,0.00418412,27719.09027,-0.193702682,-0.140873399,-0.488374351,30.34,-0.489461278,2967676760,-0.421423662,140000,0.000774921
