"","timestamp","usd_hashprice","btc_hashprice","btc"
"1252",2023-07-09,76.03,0.00251464,30234.9441669583
"1253",2023-07-10,76.18,0.00251793,30255.0110606729
"1254",2023-07-11,77.04,0.00252678,30489.3975731959
"1255",2023-07-12,73.3,0.00239834,30562.8059407757
"1256",2023-07-13,73.21,0.00238394,30709.6655117159
"1257",2023-07-14,74.3,0.00239641,31004.7112138574
"1258",2023-07-15,72.38,0.00238717,30320.4212519427
"1259",2023-07-16,71.89,0.00237243,30302.2639234877
"1260",2023-07-17,71.62,0.00237286,30182.9859325877
"1261",2023-07-18,71.16,0.00237615,29947.6043179092
"1262",2023-07-19,71.29,0.0023777,29982.7564453043
"1263",2023-07-20,71.54,0.00238533,29991.6573388169
"1264",2023-07-21,71.78,0.0024041,29857.3270662618
"1265",2023-07-22,72.25,0.00241765,29884.3918681364
"1266",2023-07-23,73.01,0.00243818,29944.4667743973
"1267",2023-07-24,70.65,0.00239726,29471.1462252739
"1268",2023-07-25,69.57,0.00238435,29177.7633317256
"1269",2023-07-26,70.75,0.00241599,29284.0616062153
"1270",2023-07-27,72.12,0.00245712,29351.43582731
"1271",2023-07-28,71.96,0.00245889,29265.2375665443
"1272",2023-07-29,72,0.00245494,29328.6190293856
"1273",2023-07-30,71.72,0.00244767,29301.3355558552
"1274",2023-07-31,71.61,0.00244174,29327.4468207098
"1275",2023-08-01,71.14,0.00245217,29011.0392020129
"1276",2023-08-02,72.18,0.00245281,29427.4729799699
"1277",2023-08-03,71.64,0.00245608,29168.430995733
"1278",2023-08-04,71.97,0.00246935,29145.3216433474
"1279",2023-08-05,71.64,0.00246763,29031.9051073297
"1280",2023-08-06,71.06,0.00244717,29037.6230502989
"1281",2023-08-07,71.09,0.0024474,29047.1520797581
"1282",2023-08-08,72.9,0.00247564,29446.9308946373
"1283",2023-08-09,73.66,0.00247914,29711.9162290149
"1284",2023-08-10,72.77,0.00246781,29487.6834116079
"1285",2023-08-11,72.45,0.00246551,29385.4009920868
"1286",2023-08-12,72.12,0.00245286,29402.4118783787
"1287",2023-08-13,71.74,0.00244194,29378.2812026503
"1288",2023-08-14,71.63,0.00243823,29377.8683717287
"1289",2023-08-15,71.51,0.00243953,29313.0234102471
"1290",2023-08-16,71.11,0.00244383,29097.7686663966
"1291",2023-08-17,68.81,0.00244236,28173.5698259061
"1292",2023-08-18,64.51,0.00245302,26298.1956934717
"1293",2023-08-19,63.91,0.00245802,26000.6021106419
"1294",2023-08-20,63.66,0.0024369,26123.353440847
"1295",2023-08-21,63.51,0.00243652,26065.8644295963
"1296",2023-08-22,62.43,0.00240306,25979.3762952236
"1297",2023-08-23,60.4,0.00230807,26169.0503320956
"1298",2023-08-24,60.69,0.00230899,26284.2195072304
"1299",2023-08-25,60.06,0.0023062,26042.8410372041
"1300",2023-08-26,60.08,0.00230794,26031.8725790099
"1301",2023-08-27,60.02,0.00230312,26060.3008093369
"1302",2023-08-28,59.98,0.00230464,26025.7567342405
"1303",2023-08-29,61.65,0.00230838,26707.0413016921
"1304",2023-08-30,63.26,0.00231229,27358.160092376
"1305",2023-08-31,62.4,0.00232229,26870.0291522592
"1306",2023-09-01,60.19,0.00232462,25892.4039197804
"1307",2023-09-02,59.9,0.00231985,25820.6349548462
"1308",2023-09-03,59.87,0.00231054,25911.6916391839
"1309",2023-09-04,59.8,0.00230942,25893.947398048
"1310",2023-09-05,59.72,0.00232132,25726.7416814571
"1311",2023-09-06,61.54,0.00239295,25717.2109739025
"1312",2023-09-07,62.15,0.0024063,25828.0347421352
"1313",2023-09-08,62.57,0.00240495,26017.1729141978
"1314",2023-09-09,62.59,0.00241943,25869.7296470656
"1315",2023-09-10,62.16,0.00240799,25814.0606896208
"1316",2023-09-11,61.94,0.00242953,25494.6429967936
"1317",2023-09-12,62.05,0.00239811,25874.5428691761
"1318",2023-09-13,62.75,0.00240519,26089.4149734532
"1319",2023-09-14,63.37,0.00239639,26443.9427639074
"1320",2023-09-15,63.31,0.0023885,26506.1754239062
"1321",2023-09-16,63.37,0.0023856,26563.547954393
"1322",2023-09-17,63.37,0.00238835,26532.9620867963
"1323",2023-09-18,64.79,0.00241175,26864.3101482326
"1324",2023-09-19,63.97,0.00236522,27046.1098756141
"1325",2023-09-20,62.87,0.00231806,27121.8173817761
"1326",2023-09-21,62.14,0.00232067,26776.7498179405
"1327",2023-09-22,61.71,0.00231927,26607.5101217193
"1328",2023-09-23,61.76,0.00232376,26577.6155885289
"1329",2023-09-24,61.22,0.00230511,26558.3855000412
"1330",2023-09-25,59.84,0.00228463,26192.4250316244
"1331",2023-09-26,59.73,0.0022767,26235.3406245882
"1332",2023-09-27,59.7,0.002269,26311.1502864698
"1333",2023-09-28,60.65,0.00227396,26671.5333603054
"1334",2023-09-29,61.21,0.00227067,26956.8012965336
"1335",2023-09-30,61.11,0.00226566,26972.2729800588
"1336",2023-10-01,61.21,0.00225249,27174.3714733473
"1337",2023-10-02,63.18,0.00225197,28055.4359072279
"1338",2023-10-03,62.01,0.00225619,27484.3873964515
"1339",2023-10-04,62.27,0.0022628,27519.0030051264
"1340",2023-10-05,62.59,0.00226453,27639.2893889681
"1341",2023-10-06,63,0.00227311,27715.3327379669
"1342",2023-10-07,64.14,0.00229529,27944.1813452766
"1343",2023-10-08,62.55,0.00223923,27933.7093554481
"1344",2023-10-09,61.8,0.00223276,27678.7473799244
"1345",2023-10-10,61.52,0.00223487,27527.3282114843
"1346",2023-10-11,60.32,0.0022331,27011.7773498724
"1347",2023-10-12,60.1,0.00224616,26756.7760088329
"1348",2023-10-13,60.31,0.0022495,26810.4023116248
"1349",2023-10-14,60.18,0.00223843,26884.9148733711
"1350",2023-10-15,59.79,0.00221914,26942.8697603576
"1351",2023-10-16,60.2,0.00215688,27910.6858054227
"1352",2023-10-17,59.81,0.00210582,28402.2376081526
"1353",2023-10-18,59.73,0.00210233,28411.3340912226
"1354",2023-10-19,59.85,0.0021007,28490.5031656115
"1355",2023-10-20,62.11,0.00210926,29446.3461119065
"1356",2023-10-21,62.66,0.00210237,29804.4587774749
"1357",2023-10-22,62.56,0.00209044,29926.7139932263
"1358",2023-10-23,64.56,0.00208825,30915.8386208548
"1359",2023-10-24,72.27,0.00211994,34090.5874694567
"1360",2023-10-25,74.19,0.00216046,34339.9090934338
"1361",2023-10-26,73.37,0.00213637,34343.3019561218
"1362",2023-10-27,72.1,0.00212249,33969.5357810873
"1363",2023-10-28,71.82,0.00210665,34092.0418674198
"1364",2023-10-29,71.93,0.00209647,34310.0545202173
"1365",2023-10-30,70.71,0.00205245,34451.5091719652
"1366",2023-10-31,70.52,0.00204997,34400.5034220013
"1367",2023-11-01,71.12,0.00205544,34600.8640485735
"1368",2023-11-02,72.6,0.0020645,35165.8997335917
"1369",2023-11-03,71.42,0.0020679,34537.4534551961
"1370",2023-11-04,74.31,0.00213623,34785.5802043787
"1371",2023-11-05,76,0.00216727,35067.1582220951
"1372",2023-11-06,75.68,0.0021614,35014.3425557509
"1373",2023-11-07,77.14,0.00220506,34983.1750609961
"1374",2023-11-08,79.66,0.00224994,35405.3885881401
"1375",2023-11-09,87.64,0.00239387,36610.1751557102
"1376",2023-11-10,91.72,0.00248266,36944.2452852988
"1377",2023-11-11,84.73,0.00228444,37090.0527043827
"1378",2023-11-12,82.27,0.00221827,37087.4600476948
"1379",2023-11-13,81.21,0.00220194,36881.11392681
"1380",2023-11-14,79.18,0.00218543,36230.8561701816
"1381",2023-11-15,79.17,0.00218222,36279.5685127989
"1382",2023-11-16,90.03,0.00243881,36915.5448763946
"1383",2023-11-17,92.99,0.00255697,36367.2628149724
"1384",2023-11-18,91.31,0.00250111,36507.7905409998
"1385",2023-11-19,88.62,0.00241767,36655.1266301853
"1386",2023-11-20,85.39,0.00228879,37307.9225267499
"1387",2023-11-21,85.62,0.00230502,37145.0139261265
"1388",2023-11-22,83.49,0.00227695,36667.4718373263
"1389",2023-11-23,88.18,0.00236265,37322.4980424523
"1390",2023-11-24,84.44,0.00224299,37646.1776468018
"1391",2023-11-25,80.26,0.00212454,37777.5895017274
"1392",2023-11-26,75.77,0.00201453,37611.750631661
"1393",2023-11-27,75.52,0.00203226,37160.5995295877
"1394",2023-11-28,76.16,0.00203395,37444.3816219671
"1395",2023-11-29,75.6,0.00199163,37958.8578199766
"1396",2023-11-30,75.43,0.00199628,37785.2806219568
"1397",2023-12-01,78.1,0.00203284,38419.1574349186
"1398",2023-12-02,77.28,0.00198598,38912.7785778306
"1399",2023-12-03,81.52,0.00206052,39562.828800497
"1400",2023-12-04,87.11,0.00210227,41436.1618631289
"1401",2023-12-05,95.37,0.0022483,42418.7163634746
"1402",2023-12-06,108.41,0.00247083,43875.9445206671
"1403",2023-12-07,103.47,0.00237488,43568.5171461295
"1404",2023-12-08,98.81,0.00226286,43665.980219722
"1405",2023-12-09,93.49,0.00212302,44036.3256116287
"1406",2023-12-10,93.68,0.00213775,43821.7752309671
"1407",2023-12-11,88.44,0.00210954,41923.8317358287
"1408",2023-12-12,87.86,0.00211543,41532.9271117456
"1409",2023-12-13,89.77,0.00215621,41633.2360948145
"1410",2023-12-14,105.61,0.00246428,42856.331261058
"1411",2023-12-15,111.41,0.00262328,42469.7325485652
"1412",2023-12-16,111.02,0.0026267,42265.9610918643
"1413",2023-12-17,130.97,0.00312525,41907.0474362051
"1414",2023-12-18,112.49,0.00271924,41368.17640223
"1415",2023-12-19,112.94,0.00264543,42692.4923358395
"1416",2023-12-20,115.13,0.00266619,43181.4686875279
"1417",2023-12-21,118.22,0.00270364,43726.2357414449
"1418",2023-12-22,114.01,0.00260182,43819.32647147
"1419",2023-12-23,95.03,0.00217435,43705.0152919263
"1420",2023-12-24,90.83,0.00208118,43643.5099318656
"1421",2023-12-25,88.67,0.0020461,43336.1028297737
"1422",2023-12-26,88.56,0.00207365,42707.3035468859
"1423",2023-12-27,92.11,0.00214966,42848.6365285673
"1424",2023-12-28,102.56,0.00238887,42932.4324890011
"1425",2023-12-29,92.12,0.00217136,42425.0239481247
"1426",2023-12-30,92.89,0.00220638,42100.6354299803
"1427",2023-12-31,97.87,0.0023065,42432.2566659441
"1428",2024-01-01,98.96,0.00231283,42787.4076348024
"1429",2024-01-02,93.54,0.00206639,45267.3503065733
"1430",2024-01-03,88.74,0.0020194,43943.7456670298
"1431",2024-01-04,86.34,0.00198474,43501.9196469059
"1432",2024-01-05,85.82,0.00195988,43788.3952078699
"1433",2024-01-06,84.55,0.00192809,43851.6874212303
"1434",2024-01-07,83.15,0.00188577,44093.3942103226
"1435",2024-01-08,86.06,0.001917,44893.0620761607
"1436",2024-01-09,92.37,0.00197993,46653.1645058159
"1437",2024-01-10,87.11,0.00190097,45823.9740763926
"1438",2024-01-11,87.05,0.00186901,46575.4597353679
"1439",2024-01-12,85.95,0.0019068,45075.5191944619
"1440",2024-01-13,80.66,0.00188214,42855.473025386
"1441",2024-01-14,88.99,0.00208183,42746.0455464663
"1442",2024-01-15,90.33,0.00212117,42584.9884733425
"1443",2024-01-16,84.76,0.00197498,42916.8902976233
"1444",2024-01-17,84.72,0.00198404,42700.7520009677
"1445",2024-01-18,82.97,0.00196553,42212.5330063647
"1446",2024-01-19,78.84,0.00191097,41256.5346394763
"1447",2024-01-20,79.24,0.00190499,41596.0188767395
"1448",2024-01-21,80.47,0.00193091,41674.6508123113
"1449",2024-01-22,78.68,0.00193295,40704.622468248
"1450",2024-01-23,75.88,0.00192592,39399.3519980061
"1451",2024-01-24,77.35,0.0019385,39901.9860717049
"1452",2024-01-25,75.61,0.00189319,39937.8826213956
"1453",2024-01-26,77.15,0.00188521,40923.8228101909
"1454",2024-01-27,79.08,0.00189082,41823.1243587438
"1455",2024-01-28,79.71,0.00188683,42245.4593153596
"1456",2024-01-29,80.09,0.00188587,42468.4628314783
"1457",2024-01-30,82.04,0.00188978,43412.4607097122
"1458",2024-01-31,81.22,0.00189302,42904.9877972763
"1459",2024-02-01,80.4,0.00189478,42432.3668183114
"1460",2024-02-02,79.51,0.00184696,43049.1185515658
"1461",2024-02-03,78.45,0.00182058,43090.6634149557
"1462",2024-02-04,83.58,0.0019494,42874.730686365
"1463",2024-02-05,77.05,0.00180225,42752.1154112914
"1464",2024-02-06,75.68,0.00176308,42924.8814574495
"1465",2024-02-07,76.16,0.00176054,43259.4544855556
"1466",2024-02-08,80.09,0.0017854,44858.2950599306
"1467",2024-02-09,82.41,0.00176196,46771.7768848328
"1468",2024-02-10,82.54,0.00174226,47375.2482407907
"1469",2024-02-11,83.42,0.00173228,48156.1872214653
"1470",2024-02-12,84.52,0.00173207,48797.1040431391
"1471",2024-02-13,88.53,0.00178351,49638.0732376045
"1472",2024-02-14,89.77,0.00176473,50868.9714573901
"1473",2024-02-15,88.29,0.00169439,52107.2480361664
"1474",2024-02-16,83.15,0.00159744,52052.0332532051
"1475",2024-02-17,82.31,0.00159401,51637.0662668365
"1476",2024-02-18,82.07,0.00158585,51751.4266796986
"1477",2024-02-19,82.82,0.00158873,52129.6884933249
"1478",2024-02-20,82.68,0.00159356,51883.8324255127
"1479",2024-02-21,82.03,0.00159356,51475.9406611612
"1480",2024-02-22,82.15,0.00159324,51561.5977504958
"1481",2024-02-23,81.09,0.0015875,51080.3149606299
"1482",2024-02-24,81.19,0.00158746,51144.5957693422
"1483",2024-02-25,81.6,0.00158034,51634.4584076844
"1484",2024-02-26,82.64,0.00157922,52329.6310836995
"1485",2024-02-27,91.08,0.00161175,56510.0046533271
"1486",2024-02-28,96.53,0.00162841,59278.6828869879
"1487",2024-02-29,103.34,0.00166425,62094.0363527114
"1488",2024-03-01,105.08,0.00169786,61889.6728823342
"1489",2024-03-02,104.16,0.00167912,62032.4932107294
"1490",2024-03-03,103.35,0.00166096,62223.0517291205
"1491",2024-03-04,110.65,0.00169194,65398.3001761292
"1492",2024-03-05,116.21,0.00175453,66234.2621670761
"1493",2024-03-06,113.22,0.00171898,65864.6406589955
"1494",2024-03-07,111.92,0.00167458,66834.6689916278
"1495",2024-03-08,112.64,0.00166179,67782.331100801
"1496",2024-03-09,113.27,0.00165575,68410.0860637173
"1497",2024-03-10,114.56,0.00165066,69402.5420134976
"1498",2024-03-11,116.45,0.00164035,70990.9470539824
"1499",2024-03-12,118.64,0.00165557,71661.1197351969
"1500",2024-03-13,119.74,0.00164607,72742.9574683944
"1501",2024-03-14,113.61,0.00157377,72189.7100592844
"1502",2024-03-15,107.09,0.00156227,68547.6902200004
"1503",2024-03-16,107.1,0.00157016,68209.6092118001
"1504",2024-03-17,103.6,0.00154606,67009.0423398833
"1505",2024-03-18,104.69,0.00154584,67723.6971484759
"1506",2024-03-19,101.52,0.0015781,64330.5240479057
"1507",2024-03-20,99.03,0.00155119,63841.308930563
"1508",2024-03-21,103.91,0.00155944,66632.8938593341
"1509",2024-03-22,101.85,0.00157569,64638.3489138092
"1510",2024-03-23,100.01,0.00154904,64562.5677839178
"1511",2024-03-24,99.75,0.00152962,65212.2749441038
"1512",2024-03-25,104.65,0.00153119,68345.5351719904
"1513",2024-03-26,109.4,0.00155523,70343.2932749497
"1514",2024-03-27,108.1,0.00154966,69757.2370713576
"1515",2024-03-28,109.64,0.00155728,70404.8083838488
"1516",2024-03-29,109.51,0.00156352,70040.6774457634
"1517",2024-03-30,109.4,0.00156275,70004.7992321229
"1518",2024-03-31,109.57,0.00155545,70442.6371789514
"1519",2024-04-01,108.69,0.00155899,69718.2149981719
"1520",2024-04-02,103.03,0.00155248,66364.7840873957
"1521",2024-04-03,102.44,0.00155091,66051.543932272
"1522",2024-04-04,104.32,0.00156023,66861.9370221057
"1523",2024-04-05,104.52,0.00154817,67511.9657401965
"1524",2024-04-06,105.15,0.00154477,68068.3855849091
"1525",2024-04-07,107.07,0.00154241,69417.340395874
"1526",2024-04-08,109.97,0.00154699,71086.4323622001
"1527",2024-04-09,110.88,0.00158092,70136.3762872252
"1528",2024-04-10,110.14,0.00159209,69179.5061836956
"1529",2024-04-11,112.68,0.00159967,70439.5281526815
"1530",2024-04-12,117.91,0.00169723,69472.0220594734
"1531",2024-04-13,110.45,0.00165897,66577.4546857387
"1532",2024-04-14,101.53,0.00158114,64213.1626547934
"1533",2024-04-15,105.71,0.00162664,64986.7210937884
"1534",2024-04-16,104.51,0.00165888,63000.3375771605
"1535",2024-04-17,100.53,0.0016059,62600.4109844947
"1536",2024-04-18,103.11,0.00165191,62418.6547693276
"1537",2024-04-19,103.64,0.00162528,63767.4739121874
"1538",2024-04-20,139.14,0.00216433,64287.7934510911
"1539",2024-04-21,123.75,0.00190402,64994.0651883909
"1540",2024-04-22,78.04,0.00118206,66020.3373771213
"1541",2024-04-23,81.74,0.00122952,66481.2284468736
"1542",2024-04-24,85.69,0.00130245,65791.3931436907
"1543",2024-04-25,60.18,0.00093751,64191.3152926369
"1544",2024-04-26,56.68,0.00088384,64129.2541636495
"1545",2024-04-27,53.23,0.00084415,63057.5134750933
"1546",2024-04-28,51.56,0.00080997,63656.6786424189
"1547",2024-04-29,49.95,0.00079616,62738.6454983923
"1548",2024-04-30,48.7,0.00078828,61780.0781448216
"1549",2024-05-01,45.58,0.00078228,58265.5826558266
"1550",2024-05-02,45.26,0.00077564,58351.8126966118
"1551",2024-05-03,46.68,0.00076972,60645.4295068337
"1552",2024-05-04,49.5,0.00078019,63446.0836462913
"1553",2024-05-05,54.97,0.00086197,63772.5210854206
"1554",2024-05-06,53.54,0.00083745,63932.1750552272
"1555",2024-05-07,50.02,0.00078801,63476.3518229464
"1556",2024-05-08,48.57,0.00078016,62256.4602132896
"1557",2024-05-09,48.55,0.00078613,61758.2333710709
"1558",2024-05-10,50.14,0.00080761,62084.4219363307
"1559",2024-05-11,49.65,0.00081515,60909.0351469055
"1560",2024-05-12,48.96,0.00080086,61134.2806483031
"1561",2024-05-13,49.64,0.00079647,62325.0091026655
"1562",2024-05-14,49.4,0.00079819,61890.0261842418
"1563",2024-05-15,50.51,0.00079446,63577.776099489
"1564",2024-05-16,52.34,0.00079545,65799.2331384751
"1565",2024-05-17,52.45,0.00079151,66265.7452211596
"1566",2024-05-18,52.95,0.0007907,66965.979511825
"1567",2024-05-19,52.56,0.00078605,66865.9754468545
"1568",2024-05-20,52.86,0.00078151,67638.2899770956
"1569",2024-05-21,55.96,0.00079267,70596.8435792953
"1570",2024-05-22,55.71,0.00079781,69828.6559456512
"1571",2024-05-23,54.19,0.00078832,68741.1203572153
"1572",2024-05-24,52.9,0.0007789,67916.2922069585
"1573",2024-05-25,53.71,0.0007788,68965.0744735491
"1574",2024-05-26,53.42,0.0007748,68946.8249870935
"1575",2024-05-27,53.8,0.00077842,69114.3598571465
"1576",2024-05-28,53.41,0.00078305,68207.6495753783
"1577",2024-05-29,53.45,0.0007871,67907.5085757845
"1578",2024-05-30,55.59,0.00081561,68157.5753117299
"1579",2024-05-31,56.85,0.00083631,67977.1854934175
"1580",2024-06-01,57.07,0.00084355,67654.5551538142
"1581",2024-06-02,55.06,0.00081212,67797.8623848692
"1582",2024-06-03,55.68,0.00080753,68950.9987245056
"1583",2024-06-04,56.23,0.00080789,69601.0595501863
"1584",2024-06-05,58.36,0.00082135,71053.7529676752
"1585",2024-06-06,61.99,0.00087304,71004.764959223
"1586",2024-06-07,68.99,0.00097856,70501.5533028123
"1587",2024-06-08,83.96,0.00121018,69378.1090416302
"1588",2024-06-09,61.92,0.00089153,69453.6358843785
"1589",2024-06-10,59.62,0.00085705,69564.2027886354
"1590",2024-06-11,57.8,0.00085653,67481.5826649388
"1591",2024-06-12,56.59,0.00083008,68174.1518889746
"1592",2024-06-13,56.3,0.00083602,67342.886533815
"1593",2024-06-14,56.54,0.00085058,66472.2894965788
"1594",2024-06-15,55.72,0.000842,66175.7719714964
"1595",2024-06-16,54.23,0.00081674,66398.1193525479
"1596",2024-06-17,52.84,0.00079854,66170.761639993
"1597",2024-06-18,52.48,0.00080512,65182.8298887122
"1598",2024-06-19,52.54,0.00080664,65134.3846077556
"1599",2024-06-20,52.91,0.00081086,65251.7080630442
"1600",2024-06-21,51.34,0.00080015,64162.9694432294
"1601",2024-06-22,51.05,0.00079438,64263.9542788086
"1602",2024-06-23,50.32,0.00078411,64174.669370369
"1603",2024-06-24,48.05,0.00078233,61419.0942441169
"1604",2024-06-25,48.19,0.00078607,61304.972839569
"1605",2024-06-26,48.88,0.00079596,61410.1211116137
"1606",2024-06-27,48.23,0.00078722,61266.227992175
"1607",2024-06-28,48.01,0.00078547,61122.6399480566
"1608",2024-06-29,47.44,0.0007798,60836.1118235445
"1609",2024-06-30,47.67,0.00077597,61432.7873500264
"1610",2024-07-01,49.16,0.00077948,63067.6861497408
"1611",2024-07-02,48.79,0.00078117,62457.5956577954
"1612",2024-07-03,47.19,0.00077933,60552.0126262302
"1613",2024-07-04,45.35,0.0007783,58268.020043685
"1614",2024-07-05,45.46,0.00081572,55729.9073211396
"1615",2024-07-06,46.69,0.00081852,57041.9782045643
"1616",2024-07-07,46.6,0.00081281,57331.971801528
"1617",2024-07-08,45.77,0.00081414,56218.8321418921
"1618",2024-07-09,46.7,0.00081331,57419.680072789
"1619",2024-07-10,47.38,0.00081558,58093.6266215454
"1620",2024-07-11,47.36,0.00081831,57875.3773020005
"1621",2024-07-12,46.64,0.00081154,57470.9810976662
"1622",2024-07-13,47.81,0.00081847,58413.8697814214
"1623",2024-07-14,49.01,0.00081642,60030.3765218882
"1624",2024-07-15,50.99,0.00081016,62938.1850498667
"1625",2024-07-16,52.19,0.00081303,64191.97323592
"1626",2024-07-17,52.8,0.00081197,65027.0330184613
"1627",2024-07-18,51.83,0.00080578,64322.7680011914
"1628",2024-07-19,51.08,0.00078501,65069.234786818
"1629",2024-07-20,52.37,0.00078395,66802.729765929
"1630",2024-07-21,52.44,0.00078028,67206.6437689035
"1631",2024-07-22,53.02,0.00078448,67586.1717315929
"1632",2024-07-23,52.13,0.00078258,66612.9980321501
"1633",2024-07-24,51.71,0.00078242,66089.8238797577
"1634",2024-07-25,50.6,0.00078335,64594.3703325461
"1635",2024-07-26,52.6,0.00078186,67275.4713119996
"1636",2024-07-27,53.42,0.00078241,68276.2234634015
"1637",2024-07-28,53,0.00078139,67827.8452501312
"1638",2024-07-29,53.53,0.00078044,68589.5136077085
"1639",2024-07-30,51.83,0.00078094,66368.7351140933
"1640",2024-07-31,48.68,0.0007378,65979.9403632421
"1641",2024-08-01,45.47,0.00070904,64128.9631050434
"1642",2024-08-02,45.17,0.00070824,63777.8154297978
"1643",2024-08-03,43.42,0.00070877,61261.057889019
"1644",2024-08-04,42.31,0.00070565,59958.9031389499
"1645",2024-08-05,37.7,0.00070539,53445.6116474574
"1646",2024-08-06,39.48,0.00070669,55866.0798935884
"1647",2024-08-07,39.83,0.0007069,56344.6031970576
"1648",2024-08-08,41.19,0.00070762,58209.2083321557
"1649",2024-08-09,43.05,0.00070891,60727.0316401236
"1650",2024-08-10,42.94,0.00070686,60747.5313357666
"1651",2024-08-11,42.51,0.00070333,60441.0447442879
"1652",2024-08-12,41.54,0.00070399,59006.519978977
"1653",2024-08-13,42.2,0.00070655,59726.841695563
"1654",2024-08-14,42.46,0.00070578,60160.3899232055
"1655",2024-08-15,43.01,0.00073652,58396.2417856949
"1656",2024-08-16,43.12,0.00073762,58458.2847536672
"1657",2024-08-17,43.65,0.00073632,59281.2907431551
"1658",2024-08-18,43.81,0.00073424,59667.1388101983
"1659",2024-08-19,43.19,0.00073612,58672.4990490681
"1660",2024-08-20,44.49,0.00074011,60112.6859520882
"1661",2024-08-21,44.16,0.00073772,59860.1095266497
"1662",2024-08-22,48.27,0.0007955,60678.818353237
"1663",2024-08-23,49.25,0.00079799,61717.5653830248
"1664",2024-08-24,47.2,0.00073636,64099.0819707752
"1665",2024-08-25,47.16,0.00073514,64151.046059254
"1666",2024-08-26,46.93,0.0007367,63702.9998642595
"1667",2024-08-27,45.91,0.00073838,62176.6570058777
"1668",2024-08-28,43.09,0.00072654,59308.503317092
"1669",2024-08-29,42.66,0.00071459,59698.5684098574
"1670",2024-08-30,42.34,0.00071633,59106.8362346963
"1671",2024-08-31,42.19,0.00071407,59083.8433206828
"1672",2024-09-01,41.48,0.00071238,58227.3505713243
"1673",2024-09-02,41.48,0.0007126,58209.3741229301
"1674",2024-09-03,41.82,0.0007137,58596.0487599832
"1675",2024-09-04,40.9,0.00071537,57173.2110656024
"1676",2024-09-05,40.62,0.00071518,56796.8902933527
"1677",2024-09-06,39.67,0.00071768,55275.3316241222
"1678",2024-09-07,38.67,0.00071303,54233.3422156151
"1679",2024-09-08,38.67,0.00071126,54368.3041363215
"1680",2024-09-09,39.66,0.00071223,55684.2592982604
"1681",2024-09-10,40.76,0.00071367,57113.2316056441
"1682",2024-09-11,39.48,0.00069364,56917.1328066432
"1683",2024-09-12,40.1,0.00069107,58025.959743586
"1684",2024-09-13,40.52,0.00069017,58710.172855963
"1685",2024-09-14,41.43,0.00068992,60050.4406307978
"1686",2024-09-15,41.32,0.00068855,60010.1662914821
"1687",2024-09-16,40.13,0.00068794,58333.5756025235
"1688",2024-09-17,40.93,0.00068946,59365.3003800075
"1689",2024-09-18,41.52,0.0006903,60147.7618426771
"1690",2024-09-19,43.35,0.00069164,62677.1152622752
"1691",2024-09-20,43.85,0.00069359,63221.7880880636
"1692",2024-09-21,43.67,0.00069191,63115.1450333136
"1693",2024-09-22,43.29,0.00068742,62974.6006808065
"1694",2024-09-23,43.66,0.00068732,63522.0857824594
"1695",2024-09-24,43.84,0.00069007,63529.7868332198
"1696",2024-09-25,44.27,0.00069451,63742.7826813149
"1697",2024-09-26,46.45,0.00072254,64287.0982921361
"1698",2024-09-27,47.81,0.00072845,65632.5073786808
"1699",2024-09-28,47.99,0.00072975,65762.2473449812
"1700",2024-09-29,47.62,0.00072445,65732.6247498102
"1701",2024-09-30,46.26,0.00072253,64025.0231824284
"1702",2024-10-01,45.43,0.00072295,62839.7537865689
"1703",2024-10-02,44.2,0.00072144,61266.3561765358
"1704",2024-10-03,43.87,0.00072175,60782.8195358504
"1705",2024-10-04,44.41,0.0007215,61552.3215523215
"1706",2024-10-05,44.96,0.00072449,62057.4473077613
"1707",2024-10-06,45.31,0.00072766,62268.0922408817
"1708",2024-10-07,46.01,0.00072609,63366.8002589211
"1709",2024-10-08,45.84,0.00073462,62399.6079605783
"1710",2024-10-09,44.11,0.00071356,61816.8058747688
"1711",2024-10-10,43.16,0.00071334,60504.1074382482
"1712",2024-10-11,44.75,0.00072748,61513.7185902018
"1713",2024-10-12,47.72,0.00075844,62918.6224355256
"1714",2024-10-13,46.05,0.00073427,62715.3499393956
"1715",2024-10-14,46.8,0.00072251,64774.1899766093
"1716",2024-10-15,47.6,0.00072038,66076.2375412977
"1717",2024-10-16,48.95,0.00072518,67500.4826387931
"1718",2024-10-17,53.27,0.0007922,67243.1204241353
"1719",2024-10-18,49.94,0.00073313,68118.8875097186
"1720",2024-10-19,48.61,0.00071182,68289.7361692563
"1721",2024-10-20,47.94,0.00070037,68449.5338178391
"1722",2024-10-21,47.77,0.00070109,68136.7584760872
"1723",2024-10-22,47.8,0.00071021,67304.0368341758
"1724",2024-10-23,46.17,0.00069357,66568.6232103465
"1725",2024-10-24,46.78,0.00069305,67498.7374648294
"1726",2024-10-25,49.69,0.00073524,67583.3741363364
"1727",2024-10-26,45.67,0.00068247,66918.6923967354
"1728",2024-10-27,45.12,0.00066977,67366.4093644087
"1729",2024-10-28,45.74,0.00066664,68612.7445097804
"1730",2024-10-29,48.01,0.00067072,71579.7948473282
"1731",2024-10-30,48.31,0.00066891,72221.9730606509
"1732",2024-10-31,53.09,0.00074256,71495.9060547296
"1733",2024-11-01,46.75,0.00067078,69694.9819612988
"1734",2024-11-02,46.49,0.00066885,69507.3633849144
